повенчаться	вен
повергать	верг
повергаться	верг
повергнуть	верг
повергнуться	верг
поверенная	вер¹
поверенный	вер¹
поверить	вер¹
поверка	вер¹
повернуть	вер²
повернуться	вер²
поверочный	вер¹
поверстать	верст²
поверстаться	верст²
повёрстный	вёрст
повертеть	верт
повертеться	верт
повёртка	вёрт
повёртывать	вёрт
повёртываться	вёрт
поверх	верх
поверхностный	верх
поверхность	верх
поверху	верх
поверчивать	верч
повершить	верш¹
поверщик	вер¹
поверье	вер¹
поверяльщик	вер¹
поверять	вер¹
поверяться	вер¹
повеса	вес¹
повеселелый	весел¹
повеселеть	весел¹
повеселить	весел¹
повеселиться	весел¹
повесить	вес¹
повеситься	вес¹
повесничать	вес¹
повествование	вест
повествователь	вест
повествовательный	вест
повествовать	вест
повествоваться	вест
повести	вес²
повестись	вес²
повестить	вест
повестка	вест
повестушка	вест
повесть	вест
поветовый	вет¹
поветрие	ветр
повечереть	вечер
повечерие	вечер
повечерять	вечер
повешение	веш¹
повешенный	веш¹
повещать	вещ²
повеять	ве
повзводно	вод¹
повздорить	дор
повздыхать	дых
повзрослеть	рос²
повивальник	ви
повивальный	ви
повивать	ви
повидать	вид
повидаться	вид
повиднеть	вид
повизгивать	визг
повизжать	визж
повиливать	вил
повилика	ви
повиниться	вин¹
повинный	вин¹
повиноваться	вин¹
повиновение	вин¹
повинчивать	винч
повисать	вис
повисеть	вис
повиснуть	вис
повитать	вит
повитель	ви
повитуха	ви
повластвовать	власт
повлечь	влеч
повлечься	влеч
повлиять	ли
повод	вод¹
поводить	вод¹
поводиться	вод¹
поводковый	вод¹
поводок	вод¹
поводочный	вод¹
поводырь	вод¹
повоевать	во(j)²
повозить	воз
повозиться	воз
повозка	воз
повозочный	воз
повозрастной	рас
повойник	во(j)¹
поволноваться	волн¹
поволока	волок
поволочить	волоч
поволочиться	волоч
поволочь	волоч
поволочься	волоч
повольник	вол¹
повольничать	вол¹
поворачивать	ворач
поворачиваться	ворач
поворковать	ворк
поворовать	вор¹
поворовывать	вор¹
поворожить	ворож
поворот	ворот¹
поворотить	ворот¹
поворотиться	ворот¹
поворотливость	ворот¹
поворотливый	ворот¹
поворотный	ворот¹
поворочать	вороч
поворочаться	вороч
поворошить	ворош
поворчать	ворч
поврать	вр
повредить	вред
повредиться	вред
повреждать	врежд
повреждаться	врежд
повреждение	врежд
повременить	врем
повременный	врем
повременщик	врем
повременщица	врем
повскакать	скак
повскакивать	скак
повстанец	ста(j)
повстанческий	ста(j)
повстанчество	ста(j)
повстречать	встреч
повстречаться	встреч
повсюду	вс
повтор	втор
повторение	втор
повторительный	втор
повторить	втор
повториться	втор
повторный	втор
повторяемость	втор
повторять	втор
повторяться	втор
повывать	вы²
повыгонять	гон
повырубить	руб
повысить	выс
повыситься	выс
повыспросить	прос¹
повыть	вы²
повышать	выш
повышаться	выш
повышение	выш
повышенный	выш
повязать	вяз²
повязаться	вяз²
повязка	вяз²
повязывать	вяз²
повязываться	вяз²
повялить	вя
повянуть	вя
погадать	гад¹
погалдеть	галд
поганец	поган
поганить	поган
поганиться	поган
поганка	поган
поганство	поган
поганый	поган
поганыш	поган
погань	поган
погасание	гас
погасать	гас
погасить	гас
погаснуть	гас
погашать	гаш
погашаться	гаш
погашение	гаш
погиб	гиб
погибать	гиб
погибель	гиб
погибельный	гиб
погибнуть	гиб
погибший	гиб
погладить	глад¹
погладывать	глад²
поглаживать	глаж
поглазеть	глаз
поглатывать	глат
поглодать	глод
поглотать	глот
поглотитель	глот
поглотительный	глот
поглотить	глот
поглотиться	глот
поглощаемость	глощ
поглощать	глощ
поглощаться	глощ
поглощение	глощ
поглумиться	глум
поглупеть	глуп
поглядение	гляд
поглядеть	гляд
поглядеться	гляд
поглядывать	гляд
погнать	гн
погнаться	гн
погневаться	гнев
погневить	гнев
погноить	гно(j)
погнутый	г
погнуть	г
погнуться	г
погнушаться	гнуш
поговаривать	говар
поговорить	говор
поговорка	говор
поговорочный	говор
погода	год
погодить	год
погодка	год
погодно	год
погодный	год
погодок	год
погодушка	год
погожий	гож
поголовный	голов
поголовщина	голов
поголовье	голов
поголодать	голод
поголосить	голос
поголубеть	голуб
погон	погон
погонка	гон
погонный (линейный)	гон
погонный (от погон)	погон
погончик	погон
погонщик	гон
погоныч	гон
погоныш	гон
погонь	гон
погоня	гон
погонялка	гон
погонять	гон
погоняться	гон
погорать	гор²
погордиться	горд
погоревать	гор²
погорелец	гор²
погорелый	гор²
погореть	гор²
погорячиться	гор²
погост	гост
погостить	гост
погостный	гост
пограбить	граб¹
погранить	гран
пограничник	гран
пограничный	гран
погреб	греб
погребальный	греб
погребать	греб
погребаться	греб
погребение	греб
погребец	греб
погребной	греб
погребок	греб
погребщик	греб
погрезить	грез
погрезиться	грез
погреметь	грем
погремок	грем
погремушка	грем
погрести	грес
погреть	гре
погреться	гре
погрешать	греш
погрешение	греш
погрешить	греш
погрешность	греш
погрозить	гроз
погрозиться	гроз
погром	гром
погромить	гром
погромный	гром
погромщик	гром
погромыхать	гром
погромыхивать	гром
погрохатывать	грох
погрохотать	грох
погрубелый	груб
погрубеть	груб
погружать	груж
погружаться	груж
погружение	груж
погрузить	груз
погрузиться	груз
погрузка	груз
погрузнеть	груз
погрузнуть	груз
погрузочный	груз
погрузчик	груз
погрустить	груст
погрызть	грыз
погрызться	грыз
погрязать	гряз
погрязнуть	гряз
погубитель	губ¹
погубить	губ¹
погудеть	гуд
погудка	гуд
погуливать	гул¹
погулянки	гул¹
погулять	гул¹
погустеть	густ
погуторить	гутор
под	под¹
подавальщик	да¹
подавальщица	да¹
подавать	да¹
подаваться	да¹
подавить	дав¹
подавиться	дав¹
подавление	дав¹
подавленность	дав¹
подавленный	дав¹
подавливать	дав¹
подавлять	дав¹
подавляющий	дав¹
подавно	дав²
подарить	да¹
подарочек	да¹
подарочный	да¹
податель	да¹
подательница	да¹
податливость	да¹
податливый	да¹
податной	да¹
податчик	да¹
пода́ть	да¹
по́дать	да¹
податься	да¹
подача	да¹
подачка	да¹
подаяние	да¹
подбавить	бав
подбавиться	бав
подбавка	бав
подбавлять	бав
подбавляться	бав
подбадривать	бадр
подбалтывать	балт
подбалтываться	балт
подбашенный	башен
подбег	бег
подбегать	бег
подбедёрок	бедёр
подбежать	беж
подбел	бел
подбеливать	бел
подбеливаться	бел
подбелить	бел
подбелка	бел
подбельщик	бел
подбережник	береж²
подбережный	береж²
подберёзовик	берёз
подбивать	би(j)
подбиваться	би(j)
подбивка	би(j)
подбивной	би(j)
подбирание	бир
подбирать	бир
подбираться	бир
подбитие	би(j)
подбитый	би(j)
подбить	би(j)
подбиться	би(j)
подблюдник	блюд²
подблюдный	блюд²
подбодрить	бодр
подбодриться	бодр
подбодрять	бодр
подбодряться	бодр
подбоечный	бо(j)¹
подбой	бо(j)¹
подбойка	бо(j)¹
подбойщик	бо(j)¹
подболтать	болт¹
подболтка	болт¹
подбор	бор¹
подбористый	бор¹
подборка	бор¹
подборный	бор¹
подбородник	бород
подбородный	бород
подбородок	бород
подбородочек	бород
подбородочный	бород
подборщик	бор¹
подборщица	бор¹
подбоченивать	боч²
подбочениваться	боч²
подбоченить	боч²
подбочениться	боч²
подбочиться	боч²
подбрасывать	брас
подбрасываться	брас
подбрести	брес
подбривать	бр²
подбриваться	бр²
подбрить	бр²
подбриться	бр²
подбросить	брос
подброска	брос
подбрюшник	брюш
подбрюшный	брюш
подбуриваться	бур³
подбухать	бух²
подвагонный	вагон
подвал	вал
подваливать	вал
подваливаться	вал
подвалить	вал
подвалиться	вал
подвалка	вал
подвальный	вал
подвальщик	вал
подванивать	ван
подваривать	вар¹
подвариваться	вар¹
подварить	вар¹
подвариться	вар¹
подващивать	ващ
подващиваться	ващ
подвевать	ве
подведение	вед²
подведённый	вед²
подведомственность	вед¹
подведомственный	вед¹
подвезти	вез
подвеивать	ве
подвергать	верг
подвергаться	верг
подвергнуть	верг
подвергнуться	верг
подверженность	верж
подвернуть	вер²
подвернуться	вер²
подверстать	верст²
подвёрстка	вёрст
подвёрстывать	вёрст
подвёрстываться	вёрст
подвертеть	верт
подвёртка	вёрт
подвёрточный	вёрт
подвёртывать	вёрт
подвёртываться	вёрт
подвес	вес¹
подвесельник	весел²
подвесельный	весел²
подвесить	вес¹
подвеситься	вес¹
подвеска	вес¹
подвесной	вес¹
подвесок	вес¹
подвесочный	вес¹
подвести	вес²
подветренный	ветр
подвешивать	веш¹
подвешиваться	веш¹
подвеять	ве
подвздошный	дош
подвивать	ви
подвиваться	ви
подвивка	ви
подвигать	двиг
подвигаться	двиг
подвигнуть	двиг
подвигнуться	двиг
подвижка	движ
подвижница	движ
подвижнический	движ
подвижничество	движ
подвижной	движ
подвижность	движ
подвижный	движ
подвизаться	двиз
подвинуть	дви
подвинуться	дви
подвинчивать	винч
подвинчиваться	винч
подвирать	вир¹
подвисочный	вис
подвластность	власт
подвластный	власт
подвод	вод¹
подвода	вод¹
подводить	вод¹
подводиться	вод¹
подводка	вод¹
подводник	вод²
подводница	вод²
подводничать	вод²
подводной	вод¹
подводный	вод²
подводчик	вод¹
подвоз	воз
подвозить	воз
подвозиться	воз
подвозка	воз
подвозный	воз
подвозчик	воз
подвой	во(j)¹
подволакивать	волак
подволакиваться	волак
подволока	волок
подволочить	волоч
подворачивать	ворач
подворачиваться	ворач
подворный	двор
подворотить	ворот¹
подворотиться	ворот¹
подворотничок	ворот¹
подворотня	ворот²
подворье	двор
подвох	подвох
подвощить	вощ
подвывать	вы²
подвыпить	пи
подвысить	выс
подвысь	выс
подвыть	вы²
подвышать	выш
подвязать	вяз²
подвязаться	вяз²
подвязка	вяз²
подвязник	вяз²
подвязной	вяз²
подвязочный	вяз²
подвязывание	вяз²
подвязывать	вяз²
подвязываться	вяз²
подгадать	гад¹
подгадить	гад²
подгадывать	гад¹
подгаживать	гаж
подгиб	гиб
подгибать	гиб
подгибаться	гиб
подгибной	гиб
подгладить	глад¹
подгладывать	глад²
подглаживать	глаж
подглаживаться	глаж
подглазничный	глаз
подглазный	глаз
подглазье	глаз
подглодать	глод
подглядеть	гляд
подглядывать	гляд
подгнаивать	гна
подгнаиваться	гна
подгнёт	гнёт²
подгнивать	гни
подгноить	гно(j)
подговаривать	говар
подговариваться	говар
подговор	говор
подговорить	говор
подговориться	говор
подговорщик	говор
подговорщица	говор
подголовник	голов
подголовный	голов
подголовок	голов
подголовье	голов
подголосок	голос
подгон	гон
подгонка	гон
подгонный	гон
подгонщик	гон
подгонять	гон
подгоняться	гон
подгораживать	гораж
подгорать	гор²
подгорелый	гор²
подгореть	гор²
подгорный	гор¹
подгородить	город
подгородный	город
подгорье	гор¹
подгорюниваться	гор²
подгорюниться	гор²
подготавливать	готав
подготавливаться	готав
подготовительный	готов
подготовить	готов
подготовиться	готов
подготовка	готов
подготовленность	готов
подготовлять	готов
подготовляться	готов
подгрёб	грёб
подгребать	греб
подгребаться	греб
полгрёбка	грёб
подгребной	греб
подгребье	греб
подгрести	грес
подгрестись	грес
подгрудный	груд¹
подгрудок	груд¹
подгружать	груж
подгруздок	грузд
подгруздь	грузд
подгрузить	груз
подгрызть	грыз
подгузник	гуз
подгуливать	гул¹
подгулять	гул¹
подгустить	густ
подгущать	гущ
поддавала	да¹
поддавальщик	да¹
поддавать	да¹
поддаваться	да¹
поддавки	да¹
поддакивать	да³
поддакнуть	да³
поддалбливать	далб
поддалбливаться	далб
подданная	да¹
подданнический	да¹
подданный	да¹
подданство	да¹
поддать	да¹
поддаться	да¹
поддача	да¹
поддвинуть	дви
поддёв	дё
поддевание	де(j)
поддевать	де(j)
поддеваться	де(j)
поддёвка	дё
поддёвочный	дё
подделать	де(j)
подделаться	де(j)
подделка	де(j)
подделывание	де(j)
подделыватель	де(j)
подделывать	де(j)
подделываться	де(j)
поддельность	де(j)
поддельный	де(j)
поддёргивать	дёрг
поддержание	держ
поддержать	держ
поддерживание	держ
поддерживать	держ
поддержка	держ
поддёрнуть	дёр
поддёрнуться	дёр
поддеть	де(j)
поддир	дир
поддирать	дир
поддираться	дир
поддирка	дир
поддирщик	дир
поддон	дон
поддонник	дон
поддонный	дон
поддонок	дон
поддразнивать	драз
поддразнить	драз
поддубень	дуб
поддубовик	дуб
поддувало	ду
поддувальный	ду
поддувать	ду
поддужный	дуж
поддуть	ду
подевать	де(j)
подействовать	де(j)
поделать	де(j)
поделить	дел
поделиться	дел
поделка	де(j)
поделом	де(j)
поделочный	де(j)
поделывать	де(j)
подёнка	дён
подённый	дён
подёнщик	дён
подёнщина	дён
подёнщица	дён
подёргать	дёрг
подёргаться	дёрг
подёргивание	дёрг
подёргивать	дёрг
подёргиваться	дёрг
подержание	держ
подержанный	держ
подержать	держ
подержаться	держ
подёрнуть	дёр
подёрнуться	дёр
подесятинный	десят
подешеветь	дешев
поджаривание	жар
поджаривать	жар
поджариваться	жар
поджаристость	жар
поджаристый	жар
поджарить	жар
поджариться	жар
поджарка	жар
поджарый	жар
поджать	жа¹
поджелудочный	желудоч
поджечь	жеч
подживать	жи
подживить	жи
подживлять	жи
подживляться	жи
поджигатель	жиг
поджигательница	жиг
поджигательский	жиг
поджигательство	жиг
поджигать	жиг
поджидать	жид¹
поджилки	жил
поджимать	жим
поджиматься	жим
поджить	жи
поджог	жог
подзаборник	бор¹
подзаборный	бор¹
подзабывать	бы
подзабыть	бы
подзаголовок	голов
подзаголовочный	голов
подзадоривать	дор
подзадорить	дор
подзаконный	кон¹
подзакусить	кус²
подзаняться	ня
подзаработать	раб
подзатылок	тыл
подзатылочный	тыл
подзатыльник	тыл
подзащитная	щит
подзащитный	щит
подзём	зём
подземелье	зем
подземка	зем
подземный	зем
подзеркальник	зер
подзеркальный	зер
подзимний	зим
подзол	зол
подзоливать	зол
подзолистый	зол
подзольный	зол
подзор	зор
подзорный	зор
подзубривать (о зазубринах)	зуб
подзубривать (о заучивании)	зубр
подзубриваться (о зазубрнинах)	зуб
подзубриваться (о заучивании)	зубр
подзубрить (о зазубринах)	зуб
подзубрить (о заучивании)	зубр
подзудить	зуд
подзуживать	зуж
подзывать	зыв
подзываться	зыв
подивиться	див
подина	под¹
подирать	дир
подичать	дич
подичиться	дич
подкабальный	кабал
подкаливать	кал¹
подкаливаться	кал¹
подкалить	кал¹
подкалка	кал¹
подкалывать	кал²
подкалываться	кал²
подкаменный	кам
подкаменщик	кам
подкандальники	кандал
подкапать	кап¹
подкапнуть	кап¹
подкапчивать	капч
подкапчиваться	капч
подкапывать (о каплях)	кап¹
подкапывать (землю)	кап²
подкапываться (о каплях)	кап¹
подкапываться (о земле)	кап²
подкарауливать	караул
подкарауливаться	караул
подкараулить	караул
подкармливать	карм
подкармливаться	карм
подкасательная	кас
подкат	кат¹
подкатать	кат¹
подкатить	кат¹
подкатиться	кат¹
подкатка	кат¹
подкатчик	кат¹
подкатывать	кат¹
подкатываться	кат¹
подкачать	кач¹
подкачивать	кач¹
подкачиваться	кач¹
подкачка	кач¹
подкашивать (о косьбе)	каш¹
подкашивать (делать косым направление чего-л.)	каш³
подкашиваться	каш³
подкашливать	кашл
подкашлянуть	кашл
подквасить	квас
подкваска	квас
подквашивать	кваш
подквашиваться	кваш
подкидать	кид
подкидка	кид
подкидывать	кид
подкидываться	кид
подкидыш	кид
подкинуть	ки¹
подкипятить	кип¹
подкисление	кис¹
подкладка	клад
подкладной	клад
подкладочный	клад
подкладчик	клад
подкладывать	клад
подкладываться	клад
подкласс	класс
подклевать	клев
подклеивать	кле(j)
подклеиваться	кле(j)
подклеить	кле(j)
подклейка	кле(j)
подклепать	клеп
подклёпка	клёп
подклёпывать	клёп
подклёпываться	клёп
подклеть	клет
подключать	ключ¹
подключаться	ключ¹
подключение	ключ¹
подключить	ключ¹
подкова	ков
подкованность	ков
подковать	ков
подковаться	ков
подковка	ков
подковывать	ков
подковываться	ков
подковыливать	ковыл¹
подковылять	ковыл¹
подковыривать	ковыр
подковыриваться	ковыр
подковырка	ковыр
подковырнуть	ковыр
подковырять	ковыр
подкожный	кож
подколачивать	колач
подколачиваться	колач
подколенный	колен
подколёсный	кол²
подколка	кол¹
подколодный	колод
подколотить	колот
подколоть	кол¹
подколупнуть	луп
подколупывать	луп
подконюший	кон²
подкоп	коп¹
подкопать	коп¹
подкопаться	коп¹
подкопный	коп¹
подкоптить	копт
подкопщик	коп¹
подкоренной	корен
подкорковый	кор¹
подкорм	корм¹
подкормить	корм¹
подкормиться	корм¹
подкормка	корм¹
подкормочный	корм¹
подкос (действие по знач. глагола подкосить)	кос¹
подкос (брус)	кос²
подкосина	кос²
подкосить	кос¹
подкоситься	кос¹
подкоска	кос¹
подкосок	кос³
подкостный	кост
подкошенный	кош¹
подкрадываться	крад
подкраивать	кра¹
подкраиваться	кра¹
подкрановый	кран²
подкрасить	крас¹
подкраситься	крас¹
подкраска	крас¹
подкрасочный	крас¹
подкрасться	крас²
подкрахмаливать	крахмал
подкрахмаливаться	крахмал
подкрахмалить	крахмал
подкрахмалиться	крахмал
подкрашенный	краш
подкрашивать	краш
подкрашиваться	краш
подкрепить	креп
подкрепиться	креп
подкрепление	креп
подкреплять	креп
подкрепляться	креп
подкроить	кро(j)
подкруглить	круг
подкрутить	крут
подкручивать	круч¹
подкручиваться	круч¹
подкулачник	кулач
подкулачница	кулач
подкуп	куп¹
подкупать	куп¹
подкупаться	куп¹
подкупающий	куп¹
подкупить	куп¹
подкупной	куп¹
подкупщик	куп¹
подкуривать	кур¹
подкуриваться	кур¹
подкурить	кур¹
подкурка	кур¹
подкурщик	кур¹
подкусить	кус¹
подкуска	кус¹
подкусывать	кус¹
подкусываться	кус¹
подкушивать	куш²
подкушиваться	куш²
подлавливать	лав²
подлавливаться	лав²
подлавок	лав¹
подлавочье	лав¹
подладить	лад¹
подладиться	лад¹
подлаживать	лаж
подлаживаться	лаж
подлаз	лаз
подлакировать	лак²
подлакировывать	лак²
подламывание	лам
подламывать	лам
подламываться	лам
подластиться	ласт¹
подлатать	лат
подлатывать	лат
подлёгочный	лёг¹
подледенеть	лед²
подледник	лед²
подлёдный	лёд
подлежать	леж
подлежащее	леж
подлезать	лез¹
подлезть	лез¹
подлекарь	лек
подленький	подл
подлепестный	лепест
подлепить	леп¹
подлеплять	леп¹
подлепляться	леп¹
подлесок	лес¹
подлесье	лес¹
подлёт	лёт
подлетать	лет²
подлететь	лет²
подлеть	подл
подлец	подл
подлечивать	леч¹
подлечиваться	леч¹
подлечить	леч¹
подлечиться	леч¹
подлечь	леч²
подлещ	лещ¹
подлещаться	лещ²
подлещик	лещ¹
подлива	ли
подливать	ли
подливаться	ли
подливка	ли
подливной	ли
подлиза	лиз
подлизать	лиз
подлизаться	лиз
подлизывание	лиз
подлизывать	лиз
подлизываться	лиз
подлинник	дл
подлинность	дл
подлинный	дл
подлинять	лин³
подлипала	лип
подлипать	лип
подлипнуть	лип
подлить	ли
подлиться	ли
подличать	подл
подловатый	подл
подлог	лог
подложить	лож¹
подложность	лож¹
подложный	лож¹
подложечный	ложеч
подлокотник	локот
подлокотный	локот
подломать	лом
подломить	лом
подломиться	лом
подлопастный	лопаст
подлопаточный	лопат
подлость	подл
подлунный	лун¹
подлупить	луп
подлупливать	луп
подлущивать	лущ
подлущить	лущ
подлый	подл
подлюга	подл
подлянка	подл
подлятина	подл
подмазать	маз
подмазаться	маз
подмазка	маз
подмазчик	маз
подмазывать	маз
подмазываться	маз
подмалевать	мал³
подмалёвка	мал³
подмалёвок	мал³
подмалёвывать	мал³
подмалёвываться	мал³
подмалывать	мал⁴
подмалываться	мал⁴
подманивать	ман¹
подманить	ман¹
подмасливать	масл
подмасливаться	масл
подмаслить	масл
подмастерье	маст²
подматывать	мат²
подматываться	мат²
подмахивать	мах¹
подмахиваться	мах¹
подмахнуть	мах¹
подмачивать	мач²
подмачиваться	мач²
подмащивать	мащ²
подмащиваться	мащ²
подмелить	мел
подмен	мен¹
подмена	мен¹
подменивать	мен¹
подмениваться	мен¹
подменить	мен¹
подменный	мен¹
подменять	мен¹
подменяться	мен¹
подмерзать	мерз
подмёрзлый	мёрз
подмёрзнуть	мёрз
подмесить	мес¹
подмеска	мес¹
подмесь	мес¹
подметала	мет¹
подметальный	мет¹
подметальщик	мет¹
подметальщица	мет¹
подметать	мет¹
подметаться	мет¹
подметить	мет²
подмётка	мёт
подметнуть	мет¹
подмётный	мёт
подмёточный	мёт
подмётывать	мёт
подмётываться	мёт
подмечать	меч¹
подмечаться	меч¹
подмешать	меш¹
подмешивание	меш¹
подмешивать	меш¹
подмешиваться	меш¹
подмигивание	миг
подмигивать	миг
подмигнуть	миг
подминать	мин²
подминаться	мин²
подмога	мог
подмокать	мок¹
подмокнуть	мок¹
подмолаживать	молаж
подмолаживаться	молаж
подмолодить	молод
подмолодиться	молод
подмораживать	мораж
подмораживаться	мораж
подмороженный	морож
подморозить	мороз
подмости	мост
подмостить	мост
подмоститься	мост
подмостки	мост
подмотать	мот
подмотка	мот
подмоченный	моч¹
подмочить	моч¹
подмочиться	моч¹
подмывать	мы
подмываться	мы
подмытый	мы
подмыть	мы
подмыться	мы
подмышечный	мыш
подмышки	мыш
подмышник	мыш
подмять	мя¹
поднадзорный	зор
поднадуть	ду
поднаём	ём
поднажать	жа¹
поднакопить	коп²
поднакурить	кур¹
подналадка	лад¹
поднаниматель	ним
поднанять	ня
поднапереть	пер¹
поднаряд	ряд
поднатореть	тор
поднатужиться	туж
подначальный	ч¹
подначивать	ч¹
подначить	ч¹
поднашивать	наш
поднебесный	неб
поднебесье	неб
подневольный	вол¹
поднесение	нес
поднести	нес
поднесь	дн¹
поднизать	низ²
поднизывать	низ²
поднизываться	низ²
поднизь	низ²
поднимание	ним
поднимать	ним
подниматься	ним
подновиться	нов
подновление	нов
подновлять	нов
подновляться	нов
подноготная	ног
подножие	нож²
подножка	нож²
подножник	нож²
подножный	нож²
поднос	нос²
подноситель	нос²
подносить	нос²
подноситься	нос²
подноска	нос²
подносный	нос²
подносчик	нос²
подношение	нош
подныривать	ныр
поднырка	ныр
поднырнуть	ныр
поднятие	ня
поднять	ня
подняться	ня
подобабок	баб
подобать	доб
подобающий	доб
подобие	доб
подоблачный	облач
подобно	доб
подобный	доб
подобранность	бр¹
подобранный	бр¹
подобрать	бр¹
подобраться	бр¹
подобреть	добр
подобру	добр
подовик	под¹
подовый	под¹
подог	подог
подогнать	гн
подогнуть	г
подогнуться	г
подогрев	гре
подогревание	гре
подогреватель	гре
подогревательный	гре
подогревать	гре
подогреваться	гре
подогреть	гре
подогреться	гре
пододвигать	двиг
пододвигаться	двиг
пододвинуть	дви
пододвинуться	дви
пододеяльник	де(j)
подождать	жд
подожок	подож
подозвать	зв
подозревать	зр
подозреваться	зр
подозрение	зр
подозрительность	зр
подозрительный	зр
подоить	до(j)
подойник	до(j)
подойти	й
подоконник	ок
подоконье	ок
подол	дол²
подолбить	долб
подолье	дол²
подольститься	льст
подольщаться	льщ
подолянин	дол²
подомный	дом
подомовничать	дом
подомовый	дом
подонок	дон
подоночный	дон
подопальный	пал¹
подопечный	печ
подоплёка	плёк
подоплечный	плеч
подопревать	пре
подопрелый	пре
подопреть	пре
подопытный	пыт
подорвать	рв
подорваться	рв
подорешник	ореш
подорлик	орл
подорожать	дорож¹
подорожиться	дорож¹
подорожная	дорож²
подорожник	дорож²
подорожниковый	дорож²
подорожный	дорож²
подосина	ос²
подосинник	осин
подосиновик	осин
подоска	ос²
подослать	сл¹
подоснова	снов
подоспеть	спе
подостлать	стл
подострить	остр
подответный	вет¹
подотдел	дел
подоткать	тк
подоткнуть	тк
подоткнуться	тк
подотрасль	рас
подотчёт	чёт
подотчётность	чёт
подотчётный	чёт
подохнуть	дох
подоходный	ход
подошва	шв
подошвенный	шв
подпадать	пад
подпаивать (поить вином)	па²
подпаивать (о паянии)	па(j)³
подпаиваться (о вине)	па²
подпаиваться (о паянии)	па(j)³
подпайка	па(j)³
подпакостить	пакост
подпаливать	пал¹
подпаливаться	пал¹
подпалина	пал¹
подпалистый	пал¹
подпалить	пал¹
подпар	пар¹
подпарывать	пар²
подпарываться	пар²
подпасок	пас²
подпасть	пас¹
подпахать	пах²
подпахивать	пах²
подпахиваться	пах²
подпахотный	пах²
подпашной	паш²
подпаять	па(j)³
подпевала	пе
подпевать	пе
подпёк	пёк
подпекарь	пек
подпекать	пек
подпекаться	пек
подперемычный	мыч²
подпереть	пер¹
подпереться	пер¹
подперсье	перс
подпеть	пе
подпечатать	печат
подпечатывать	печат
подпечатываться	печат
подпечек	печ
подпечь	печ
подпечься	печ
подпивать	пи
подпиливать	пил
подпиливаться	пил
подпилить	пил
подпилка	пил
подпилковый	пил
подпилок	пил
подпилочный	пил
подпирать	пир
подпираться	пир
подписание	пис
подписать	пис
подписаться	пис
подписка	пис
подписной	пис
подписчик	пис
подписчица	пис
подписывание	пис
подписывать	пис
подписываться	пис
подпись	пис
подпитие	пи
подпить	пи
подпихать	пих
подпихивать	пих
подпихиваться	пих
подпихнуть	пих
подплесневеть	плесн
подплести	плес¹
подплетать	плет
подплетаться	плет
подплетина	плет
подплечный	плеч
подплывать	плы
подплыть	плы
подплясывать	пляс
подпоить	по(j)¹
подпокровный	кров²
подпол	пол¹
подползать	полз
подползти	полз
подполковник	полк
подполковница	полк
подполье	пол¹
подпольный	пол¹
подпольщик	пол¹
подпольщица	пол¹
подпор	пор³
подпора	пор³
подпорка	пор³
подпорный	пор³
подпороть	пор²
подпороться	пор²
подпоручик	руч¹
подпочва	почв
подпочвенный	почв
подпочечный	почеч
подпоясать	пояс
подпоясаться	пояс
подпояска	пояс
подпоясывать	пояс
подпоясываться	пояс
подправить	прав
подправка	прав
подправлять	прав
подправляться	прав
подпрапорщик	прапор
подпревать	пре
подпруга	пруг
подпрыг	прыг
подпрыгивание	прыг
подпрыгивать	прыг
подпрыгнуть	прыг
подпрягать	пряг
подпрягаться	пряг
подпряжка	пряж²
подпрятать	прят
подпрячь	пряч
подпуск	пуск
подпускать	пуск
подпускаться	пуск
подпускной	пуск
подпустить	пуст¹
подпутать	пут¹
подпутывать	пут¹
подпушать	пуш
подпушаться	пуш
подпушить	пуш
подпушка	пуш
подпушь	пуш
подпятить	пят²
подпятник	пят²
подпяточник	пят²
подпячивать	пяч
подрабатывать	раб
подработать	раб
подработка	раб
подравнивать	рав
подравниваться	рав
подравнять	рав
подрагивать	драг
подражание	подраж
подражатель	подраж
подражательница	подраж
подражательность	подраж
подражательный	подраж
подражательство	подраж
подражать	подраж
подраздел	дел
подразделение	дел
подразделить	дел
подразделять	дел
подразделяться	дел
подразнивать	драз
подразнить	драз
подразумевать	ум
подразумеваться	ум
подракушечный	рак¹
подрамник	рам
подрамок	рам
подранивать	ран¹
подраниваться	ран¹
подранить	ран¹
подранок	ран¹
подрастание	рас
подрастать	рас
подрасти	рас
подрастить	рас
подрать	др
подраться	др
подращивать	ращ
подребезжать	дребезж
подрёберный	рёбер
подреберье	ребер
подрез	рез
подрезать	рез
подрезка	рез
подрезни	рез
подрезной	рез
подрезчик	рез
подрезывать	рез
подрезь	рез
подремать	дрем
подрешетина	решет
подрешетить	решет
подрешетник	решет
подрешечивать	решеч
подрешечиваться	решеч
подрисовать	рис²
подрисовка	рис²
подрисовывать	рис²
подрисовываться	рис²
подробить	дроб
подробность	дроб
подробный	дроб
подровнять	ров²
подрогнуть	дрог¹
подрожать	дрож¹
подрост	рос²
подростковый	рос²
подросток	рос²
подросточек	рос²
подрубать	руб
подрубаться	руб
подрубить	руб
подрубка	руб
